x,1,3,7,14,30,1 stdev,3 stdev,7 stdev,14 stdev,30 stdev
1525.0,0.5377,0.6493,0.7115,0.7214000000000002,0.7307,0.013236691429507593,0.012562245022288029,0.010298058069364329,0.010669582934679322,0.004539823785126471
1536.0,0.5378000000000001,0.6510000000000001,0.7115,0.7214000000000002,0.7307,0.013287588193498463,0.010871982339941516,0.010298058069364329,0.010669582934679322,0.004539823785126471
1539.0,0.5392,0.6510000000000001,0.7115,0.7214000000000002,0.7307,0.012245815611873295,0.010871982339941516,0.010298058069364329,0.010669582934679322,0.004539823785126471
1552.0,0.5397000000000001,0.6510000000000001,0.7115,0.7214000000000002,0.7307,0.011532996141506324,0.010871982339941516,0.010298058069364329,0.010669582934679322,0.004539823785126471
1554.0,0.5397000000000001,0.6510000000000001,0.7121999999999999,0.7214000000000002,0.7307,0.011532996141506324,0.010871982339941516,0.009421252570651113,0.010669582934679322,0.004539823785126471
1557.0,0.5397000000000001,0.6510000000000001,0.7151,0.7214000000000002,0.7307,0.011532996141506324,0.010871982339941516,0.011076551810017422,0.010669582934679322,0.004539823785126471
1558.0,0.5397000000000001,0.6510000000000001,0.7151,0.7217000000000001,0.7307,0.011532996141506324,0.010871982339941516,0.011076551810017422,0.010237675517420945,0.004539823785126471
1576.0,0.5397000000000001,0.6510000000000001,0.7151,0.7223000000000002,0.7307,0.011532996141506324,0.010871982339941516,0.011076551810017422,0.009695875411740818,0.004539823785126471
1588.0,0.5397000000000001,0.6510000000000001,0.7151,0.7225,0.7307,0.011532996141506324,0.010871982339941516,0.011076551810017422,0.009604686356149285,0.004539823785126471
1620.0,0.5418999999999999,0.6510000000000001,0.7151,0.7225,0.7307,0.011379367293483402,0.010871982339941516,0.011076551810017422,0.009604686356149285,0.004539823785126471
1621.0,0.5426,0.6510000000000001,0.7151,0.7225,0.7307,0.011208925015361634,0.010871982339941516,0.011076551810017422,0.009604686356149285,0.004539823785126471
1624.0,0.5429,0.6510000000000001,0.7151,0.7225,0.7307,0.011466908912169824,0.010871982339941516,0.011076551810017422,0.009604686356149285,0.004539823785126471
1625.0,0.5445,0.6510000000000001,0.7151,0.7225,0.7307,0.012698425099200291,0.010871982339941516,0.011076551810017422,0.009604686356149285,0.004539823785126471
1627.0,0.5464,0.6510000000000001,0.7151,0.7225,0.7307,0.012555476892575605,0.010871982339941516,0.011076551810017422,0.009604686356149285,0.004539823785126471
1629.0,0.5464,0.6541,0.7151,0.7225,0.7307,0.012555476892575605,0.00787972080723677,0.011076551810017422,0.009604686356149285,0.004539823785126471
1630.0,0.5469,0.6541,0.7151,0.7225,0.7307,0.012589281155014368,0.00787972080723677,0.011076551810017422,0.009604686356149285,0.004539823785126471
1632.0,0.5479999999999999,0.6541,0.7151,0.7225,0.7307,0.011108555261599049,0.00787972080723677,0.011076551810017422,0.009604686356149285,0.004539823785126471
1636.0,0.5479999999999999,0.6547000000000001,0.7151,0.7225,0.7307,0.011108555261599049,0.008149233092751744,0.011076551810017422,0.009604686356149285,0.004539823785126471
1637.0,0.5479999999999999,0.6551,0.7151,0.7225,0.7307,0.011108555261599049,0.007751773990513405,0.011076551810017422,0.009604686356149285,0.004539823785126471
1642.0,0.5479999999999999,0.6553000000000001,0.7151,0.7225,0.7307,0.011108555261599049,0.007642643521714206,0.011076551810017422,0.009604686356149285,0.004539823785126471
1648.0,0.5479999999999999,0.6553000000000001,0.7152,0.7225,0.7307,0.011108555261599049,0.007642643521714206,0.011249888888340196,0.009604686356149285,0.004539823785126471
1652.0,0.5479999999999999,0.6556,0.7152,0.7225,0.7307,0.011108555261599049,0.007952358140828425,0.011249888888340196,0.009604686356149285,0.004539823785126471
1663.0,0.5479999999999999,0.6556,0.7152,0.7238000000000001,0.7307,0.011108555261599049,0.007952358140828425,0.011249888888340196,0.00835224520712845,0.004539823785126471
1677.0,0.5479999999999999,0.6556,0.7155,0.7238000000000001,0.7307,0.011108555261599049,0.007952358140828425,0.011200446419674541,0.00835224520712845,0.004539823785126471
1723.0,0.5484,0.6556,0.7155,0.7238000000000001,0.7307,0.011244554237496472,0.007952358140828425,0.011200446419674541,0.00835224520712845,0.004539823785126471
1729.0,0.5488000000000001,0.6556,0.7155,0.7238000000000001,0.7307,0.011504781614615722,0.007952358140828425,0.011200446419674541,0.00835224520712845,0.004539823785126471
1730.0,0.5488999999999999,0.6569999999999999,0.7155,0.7238000000000001,0.7307,0.01163142295680111,0.007536577472566716,0.011200446419674541,0.00835224520712845,0.004539823785126471
1731.0,0.5509999999999999,0.6569999999999999,0.7155,0.7238000000000001,0.7307,0.011180339887498949,0.007536577472566716,0.011200446419674541,0.00835224520712845,0.004539823785126471
1732.0,0.5523,0.6569999999999999,0.7155,0.7238000000000001,0.7307,0.010479026672358458,0.007536577472566716,0.011200446419674541,0.00835224520712845,0.004539823785126471
1736.0,0.5526,0.6569999999999999,0.7155,0.7238000000000001,0.7307,0.010846197490364995,0.007536577472566716,0.011200446419674541,0.00835224520712845,0.004539823785126471
1738.0,0.5527,0.6569999999999999,0.7155,0.7238000000000001,0.7307,0.010863240768757724,0.007536577472566716,0.011200446419674541,0.00835224520712845,0.004539823785126471
1740.0,0.5527,0.6577,0.7155,0.7238000000000001,0.7307,0.010863240768757724,0.0070717748832948655,0.011200446419674541,0.00835224520712845,0.004539823785126471
1741.0,0.5527,0.6577,0.7157,0.7238000000000001,0.7307,0.010863240768757724,0.0070717748832948655,0.010991360243391179,0.00835224520712845,0.004539823785126471
1745.0,0.5527,0.6586999999999998,0.7157,0.7238000000000001,0.7307,0.010863240768757724,0.007975587752636173,0.010991360243391179,0.00835224520712845,0.004539823785126471
1748.0,0.5527,0.6586999999999998,0.7174999999999999,0.7238000000000001,0.7307,0.010863240768757724,0.007975587752636173,0.010385085459446169,0.00835224520712845,0.004539823785126471
1750.0,0.5534,0.6586999999999998,0.7174999999999999,0.7238000000000001,0.7307,0.00914549069213893,0.007975587752636173,0.010385085459446169,0.00835224520712845,0.004539823785126471
1752.0,0.5534,0.6588,0.7174999999999999,0.7238000000000001,0.7307,0.00914549069213893,0.007959899496852966,0.010385085459446169,0.00835224520712845,0.004539823785126471
1754.0,0.5535,0.6588,0.7174999999999999,0.7238000000000001,0.7307,0.00914603739331957,0.007959899496852966,0.010385085459446169,0.00835224520712845,0.004539823785126471
1756.0,0.5535,0.66,0.7174999999999999,0.7238000000000001,0.7307,0.00914603739331957,0.010158740079360244,0.010385085459446169,0.00835224520712845,0.004539823785126471
1772.0,0.5535,0.66,0.7174999999999999,0.7240000000000001,0.7307,0.00914603739331957,0.010158740079360244,0.010385085459446169,0.008160882305241273,0.004539823785126471
1780.0,0.5535,0.66,0.718,0.7240000000000001,0.7307,0.00914603739331957,0.010158740079360244,0.011027239001672186,0.008160882305241273,0.004539823785126471
1823.0,0.5538000000000001,0.66,0.718,0.7240000000000001,0.7307,0.009431860898041258,0.010158740079360244,0.011027239001672186,0.008160882305241273,0.004539823785126471
1824.0,0.5539999999999999,0.66,0.718,0.7240000000000001,0.7307,0.009726253132630244,0.010158740079360244,0.011027239001672186,0.008160882305241273,0.004539823785126471
1831.0,0.5543,0.66,0.718,0.7240000000000001,0.7307,0.009798469268207129,0.010158740079360244,0.011027239001672186,0.008160882305241273,0.004539823785126471
1836.0,0.5548,0.66,0.718,0.7240000000000001,0.7307,0.010097524449091443,0.010158740079360244,0.011027239001672186,0.008160882305241273,0.004539823785126471
1839.0,0.5548,0.6605,0.718,0.7240000000000001,0.7307,0.010097524449091443,0.010317460927960915,0.011027239001672186,0.008160882305241273,0.004539823785126471
1846.0,0.5548,0.6605,0.7181,0.7240000000000001,0.7307,0.010097524449091443,0.010317460927960915,0.0109128364782031,0.008160882305241273,0.004539823785126471
1854.0,0.5548,0.6607000000000001,0.7181,0.7240000000000001,0.7307,0.010097524449091443,0.010286398786747487,0.0109128364782031,0.008160882305241273,0.004539823785126471
1869.0,0.5548,0.6611,0.7181,0.7240000000000001,0.7307,0.010097524449091443,0.010329085148259752,0.0109128364782031,0.008160882305241273,0.004539823785126471
1873.0,0.5548,0.6611,0.7193,0.7240000000000001,0.7307,0.010097524449091443,0.010329085148259752,0.009788258272031862,0.008160882305241273,0.004539823785126471
1889.0,0.5548,0.6611,0.72,0.7240000000000001,0.7307,0.010097524449091443,0.010329085148259752,0.00970566844684075,0.008160882305241273,0.004539823785126471
1894.0,0.5548,0.6611,0.7202,0.7240000000000001,0.7307,0.010097524449091443,0.010329085148259752,0.009431860898041286,0.008160882305241273,0.004539823785126471
1901.0,0.5548,0.6611,0.7202,0.7242999999999999,0.7312000000000001,0.010097524449091443,0.010329085148259752,0.009431860898041286,0.007950471684120391,0.0036276714294434147
1923.0,0.5553,0.6611,0.7202,0.7242999999999999,0.7312000000000001,0.009022749026765592,0.010329085148259752,0.009431860898041286,0.007950471684120391,0.0036276714294434147
1924.0,0.5556,0.6611,0.7202,0.7242999999999999,0.7312000000000001,0.009509994742374964,0.010329085148259752,0.009431860898041286,0.007950471684120391,0.0036276714294434147
1928.0,0.5563,0.6611,0.7202,0.7242999999999999,0.7312000000000001,0.010257192598367224,0.010329085148259752,0.009431860898041286,0.007950471684120391,0.0036276714294434147
1930.0,0.5563,0.6613,0.7202,0.7242999999999999,0.7312000000000001,0.010257192598367224,0.010440785411069428,0.009431860898041286,0.007950471684120391,0.0036276714294434147
1931.0,0.5566000000000001,0.6613,0.7202,0.7242999999999999,0.7312000000000001,0.010229369482035507,0.010440785411069428,0.009431860898041286,0.007950471684120391,0.0036276714294434147
1934.0,0.5566000000000001,0.6614,0.7202,0.7242999999999999,0.7312000000000001,0.010229369482035507,0.0104422219857653,0.009431860898041286,0.007950471684120391,0.0036276714294434147
1937.0,0.557,0.6614,0.7202,0.7242999999999999,0.7312000000000001,0.010198039027185541,0.0104422219857653,0.009431860898041286,0.007950471684120391,0.0036276714294434147
1938.0,0.5570999999999999,0.6614,0.7202,0.7242999999999999,0.7312000000000001,0.010004498987955338,0.0104422219857653,0.009431860898041286,0.007950471684120391,0.0036276714294434147
1939.0,0.5574,0.6614,0.7202,0.7242999999999999,0.7312000000000001,0.00989141041510256,0.0104422219857653,0.009431860898041286,0.007950471684120391,0.0036276714294434147
1940.0,0.5574,0.6616000000000001,0.7202,0.7242999999999999,0.7312000000000001,0.00989141041510256,0.0105848948979194,0.009431860898041286,0.007950471684120391,0.0036276714294434147
1941.0,0.5577,0.6616000000000001,0.7202,0.7242999999999999,0.7312000000000001,0.009920181449953396,0.0105848948979194,0.009431860898041286,0.007950471684120391,0.0036276714294434147
1943.0,0.5577,0.6623000000000001,0.7202,0.7242999999999999,0.7312000000000001,0.009920181449953396,0.009581753492967776,0.009431860898041286,0.007950471684120391,0.0036276714294434147
1953.0,0.5577,0.6625000000000001,0.7202,0.7242999999999999,0.7312000000000001,0.009920181449953396,0.0098208960894615,0.009431860898041286,0.007950471684120391,0.0036276714294434147
1956.0,0.5577,0.6627000000000001,0.7202,0.7242999999999999,0.7312000000000001,0.009920181449953396,0.010090094152187094,0.009431860898041286,0.007950471684120391,0.0036276714294434147
1959.0,0.5577,0.6634,0.7202,0.7242999999999999,0.7312000000000001,0.009920181449953396,0.010394229168149036,0.009431860898041286,0.007950471684120391,0.0036276714294434147
2000.0,0.5577,0.6634,0.7202,0.7242999999999999,0.7316,0.009920181449953396,0.010394229168149036,0.009431860898041286,0.007950471684120391,0.0033526109228480447
2001.0,0.5577,0.6634,0.7211,0.7247000000000001,0.7316,0.009920181449953396,0.010394229168149036,0.009027181176868009,0.007772387020729223,0.0033526109228480447
2026.0,0.5581999999999999,0.6634,0.7211,0.7247000000000001,0.7316,0.010146920715172623,0.010394229168149036,0.009027181176868009,0.007772387020729223,0.0033526109228480447
2028.0,0.5583,0.6634,0.7211,0.7247000000000001,0.7316,0.009950376877284565,0.010394229168149036,0.009027181176868009,0.007772387020729223,0.0033526109228480447
2036.0,0.5583,0.6638000000000001,0.7211,0.7247000000000001,0.7316,0.009950376877284565,0.01009752444909148,0.009027181176868009,0.007772387020729223,0.0033526109228480447
2038.0,0.5594999999999999,0.6638000000000001,0.7211,0.7247000000000001,0.7316,0.01203536455617358,0.01009752444909148,0.009027181176868009,0.007772387020729223,0.0033526109228480447
2042.0,0.5607999999999999,0.6646000000000001,0.7211,0.7247000000000001,0.7316,0.012180311982868059,0.009340235543068504,0.009027181176868009,0.007772387020729223,0.0033526109228480447
2045.0,0.5610999999999999,0.6646000000000001,0.7211,0.7247000000000001,0.7316,0.0117936423550996,0.009340235543068504,0.009027181176868009,0.007772387020729223,0.0033526109228480447
2054.0,0.5612999999999999,0.6646000000000001,0.7211,0.7247000000000001,0.7316,0.011756274920228741,0.009340235543068504,0.009027181176868009,0.007772387020729223,0.0033526109228480447
2055.0,0.5612999999999999,0.6647000000000001,0.7211,0.7247000000000001,0.7316,0.011756274920228741,0.009413288479590977,0.009027181176868009,0.007772387020729223,0.0033526109228480447
2064.0,0.5612999999999999,0.6655000000000001,0.7211,0.7247000000000001,0.7316,0.011756274920228741,0.01067941945987703,0.009027181176868009,0.007772387020729223,0.0033526109228480447
2074.0,0.5612999999999999,0.6655000000000001,0.7220000000000001,0.7247000000000001,0.7316,0.011756274920228741,0.01067941945987703,0.009695359714832671,0.007772387020729223,0.0033526109228480447
2100.0,0.5612999999999999,0.6655000000000001,0.7220000000000001,0.7247000000000001,0.7321,0.011756274920228741,0.01067941945987703,0.009695359714832671,0.007772387020729223,0.003590264614203252
2126.0,0.5619999999999999,0.6655000000000001,0.7220000000000001,0.7247000000000001,0.7321,0.0117473401244707,0.01067941945987703,0.009695359714832671,0.007772387020729223,0.003590264614203252
2132.0,0.5622,0.6655000000000001,0.7220000000000001,0.7247000000000001,0.7321,0.01186423195997108,0.01067941945987703,0.009695359714832671,0.007772387020729223,0.003590264614203252
2134.0,0.5631,0.6655000000000001,0.7220000000000001,0.7247000000000001,0.7321,0.011852847759083015,0.01067941945987703,0.009695359714832671,0.007772387020729223,0.003590264614203252
2135.0,0.5631,0.6656000000000001,0.7220000000000001,0.7247000000000001,0.7321,0.011852847759083015,0.010613199329137287,0.009695359714832671,0.007772387020729223,0.003590264614203252
2137.0,0.5634,0.6657,0.7220000000000001,0.7247000000000001,0.7321,0.011262326580240841,0.010488565202161838,0.009695359714832671,0.007772387020729223,0.003590264614203252
2143.0,0.5634,0.6661,0.7220000000000001,0.7247000000000001,0.7321,0.011262326580240841,0.010300000000000007,0.009695359714832671,0.007772387020729223,0.003590264614203252
2144.0,0.5637,0.6665,0.7220000000000001,0.7247000000000001,0.7321,0.011207586716148993,0.010092076099594186,0.009695359714832671,0.007772387020729223,0.003590264614203252
2148.0,0.5641999999999998,0.6686,0.7220000000000001,0.7247000000000001,0.7321,0.011320777358467895,0.009697422337920534,0.009695359714832671,0.007772387020729223,0.003590264614203252
2151.0,0.5662999999999999,0.6686,0.7220000000000001,0.7247000000000001,0.7321,0.01259404621239732,0.009697422337920534,0.009695359714832671,0.007772387020729223,0.003590264614203252
2153.0,0.5666,0.6686,0.7220000000000001,0.7247000000000001,0.7321,0.013039938650162404,0.009697422337920534,0.009695359714832671,0.007772387020729223,0.003590264614203252
2156.0,0.5666,0.6687000000000001,0.7220000000000001,0.7247000000000001,0.7321,0.013039938650162404,0.009571311299921248,0.009695359714832671,0.007772387020729223,0.003590264614203252
2161.0,0.5666,0.6688,0.7220000000000001,0.7247000000000001,0.7321,0.013039938650162404,0.009713907555664722,0.009695359714832671,0.007772387020729223,0.003590264614203252
2163.0,0.5670000000000001,0.6688,0.7220000000000001,0.7247000000000001,0.7321,0.012984606270503518,0.009713907555664722,0.009695359714832671,0.007772387020729223,0.003590264614203252
2184.0,0.5670000000000001,0.6688,0.7220000000000001,0.7248,0.7321,0.012984606270503518,0.009713907555664722,0.009695359714832671,0.007678541528180993,0.003590264614203252
2196.0,0.5670000000000001,0.6688,0.7221,0.7248,0.7321,0.012984606270503518,0.009713907555664722,0.009822932352408834,0.007678541528180993,0.003590264614203252
2201.0,0.5670000000000001,0.6688,0.7224,0.7252000000000002,0.7321,0.012984606270503518,0.009713907555664722,0.009645724441430005,0.007400000000000006,0.003590264614203252
2202.0,0.5670000000000001,0.6688,0.7229,0.7252000000000002,0.7321,0.012984606270503518,0.009713907555664722,0.008993886812718966,0.007400000000000006,0.003590264614203252
2226.0,0.5671,0.6688,0.7229,0.7252000000000002,0.7321,0.012972663566130098,0.009713907555664722,0.008993886812718966,0.007400000000000006,0.003590264614203252
2234.0,0.5675,0.6688,0.7229,0.7252000000000002,0.7321,0.012233151678941907,0.009713907555664722,0.008993886812718966,0.007400000000000006,0.003590264614203252
2235.0,0.5675,0.6694,0.7229,0.7252000000000002,0.7321,0.012233151678941907,0.008867919710958155,0.008993886812718966,0.007400000000000006,0.003590264614203252
2236.0,0.5684,0.6694,0.7229,0.7252000000000002,0.7321,0.010873821775254524,0.008867919710958155,0.008993886812718966,0.007400000000000006,0.003590264614203252
2237.0,0.5689,0.6694,0.7229,0.7252000000000002,0.7321,0.011361778029868364,0.008867919710958155,0.008993886812718966,0.007400000000000006,0.003590264614203252
2256.0,0.5689,0.6712,0.7229,0.7252000000000002,0.7321,0.011361778029868364,0.007947326594522219,0.008993886812718966,0.007400000000000006,0.003590264614203252
2269.0,0.5692999999999999,0.6712,0.7229,0.7252000000000002,0.7321,0.011358256908522515,0.007947326594522219,0.008993886812718966,0.007400000000000006,0.003590264614203252
2301.0,0.5692999999999999,0.6712,0.7229,0.7253000000000002,0.7321,0.011358256908522515,0.007947326594522219,0.008993886812718966,0.0073491496106692575,0.003590264614203252
2302.0,0.5692999999999999,0.6712,0.7232,0.7253000000000002,0.7321,0.011358256908522515,0.007947326594522219,0.009008884503644171,0.0073491496106692575,0.003590264614203252
2332.0,0.5694,0.6712,0.7232,0.7253000000000002,0.7321,0.011341957503006235,0.007947326594522219,0.009008884503644171,0.0073491496106692575,0.003590264614203252
2336.0,0.5700999999999999,0.6712,0.7232,0.7253000000000002,0.7321,0.011571084650973713,0.007947326594522219,0.009008884503644171,0.0073491496106692575,0.003590264614203252
2338.0,0.5706,0.6712,0.7232,0.7253000000000002,0.7321,0.011577564510725016,0.007947326594522219,0.009008884503644171,0.0073491496106692575,0.003590264614203252
2340.0,0.5713999999999999,0.6712,0.7232,0.7253000000000002,0.7321,0.011714947716485949,0.007947326594522219,0.009008884503644171,0.0073491496106692575,0.003590264614203252
2344.0,0.5715999999999999,0.6712,0.7232,0.7253000000000002,0.7321,0.011306635220082026,0.007947326594522219,0.009008884503644171,0.0073491496106692575,0.003590264614203252
2351.0,0.5720999999999999,0.6712,0.7232,0.7253000000000002,0.7321,0.010653168542738794,0.007947326594522219,0.009008884503644171,0.0073491496106692575,0.003590264614203252
2355.0,0.5720999999999999,0.6716,0.7232,0.7253000000000002,0.7321,0.010653168542738794,0.008077128202523477,0.009008884503644171,0.0073491496106692575,0.003590264614203252
2369.0,0.5720999999999999,0.6721999999999999,0.7232,0.7253000000000002,0.7321,0.010653168542738794,0.008158431221748464,0.009008884503644171,0.0073491496106692575,0.003590264614203252
2375.0,0.5720999999999999,0.6723999999999999,0.7232,0.7253000000000002,0.7321,0.010653168542738794,0.008126499861564027,0.009008884503644171,0.0073491496106692575,0.003590264614203252
2379.0,0.5720999999999999,0.6723999999999999,0.7242999999999999,0.7253000000000002,0.7321,0.010653168542738794,0.008126499861564027,0.007590125163658376,0.0073491496106692575,0.003590264614203252
2383.0,0.5720999999999999,0.6723999999999999,0.7243999999999999,0.7253000000000002,0.7321,0.010653168542738794,0.008126499861564027,0.007722693830523136,0.0073491496106692575,0.003590264614203252
2390.0,0.5720999999999999,0.6723999999999999,0.7247,0.7253000000000002,0.7321,0.010653168542738794,0.008126499861564027,0.007443789357578578,0.0073491496106692575,0.003590264614203252
2402.0,0.5720999999999999,0.6723999999999999,0.7249,0.7253000000000002,0.7321,0.010653168542738794,0.008126499861564027,0.00714772691140338,0.0073491496106692575,0.003590264614203252
2427.0,0.5720999999999999,0.6738999999999999,0.7249,0.7253000000000002,0.7321,0.010653168542738794,0.006788961628997478,0.00714772691140338,0.0073491496106692575,0.003590264614203252
2431.0,0.5725,0.6738999999999999,0.7249,0.7253000000000002,0.7321,0.011262770529492264,0.006788961628997478,0.00714772691140338,0.0073491496106692575,0.003590264614203252
2435.0,0.5729999999999998,0.6738999999999999,0.7249,0.7253000000000002,0.7321,0.011558546621439885,0.006788961628997478,0.00714772691140338,0.0073491496106692575,0.003590264614203252
2440.0,0.5731999999999999,0.6738999999999999,0.7249,0.7253000000000002,0.7321,0.011728597529116574,0.006788961628997478,0.00714772691140338,0.0073491496106692575,0.003590264614203252
2446.0,0.5742999999999998,0.6738999999999999,0.7249,0.7253000000000002,0.7321,0.009757561170702415,0.006788961628997478,0.00714772691140338,0.0073491496106692575,0.003590264614203252
2458.0,0.5742999999999998,0.6739999999999999,0.7249,0.7253000000000002,0.7321,0.009757561170702415,0.006826419266350412,0.00714772691140338,0.0073491496106692575,0.003590264614203252
2461.0,0.5742999999999998,0.6746,0.7249,0.7253000000000002,0.7321,0.009757561170702415,0.006053098380168627,0.00714772691140338,0.0073491496106692575,0.003590264614203252
2471.0,0.5742999999999998,0.6746,0.725,0.7253000000000002,0.7321,0.009757561170702415,0.006053098380168627,0.0072938330115241935,0.0073491496106692575,0.003590264614203252
2473.0,0.5742999999999998,0.6747,0.725,0.7253000000000002,0.7321,0.009757561170702415,0.0060174745533321606,0.0072938330115241935,0.0073491496106692575,0.003590264614203252
2476.0,0.5742999999999998,0.6748000000000001,0.725,0.7253000000000002,0.7321,0.009757561170702415,0.006046486583132395,0.0072938330115241935,0.0073491496106692575,0.003590264614203252
2481.0,0.5742999999999998,0.6749999999999999,0.725,0.7253000000000002,0.7321,0.009757561170702415,0.006403124237432854,0.0072938330115241935,0.0073491496106692575,0.003590264614203252
2488.0,0.5742999999999998,0.6754999999999999,0.725,0.7253000000000002,0.7321,0.009757561170702415,0.00642261628933257,0.0072938330115241935,0.0073491496106692575,0.003590264614203252
2531.0,0.5746999999999999,0.6754999999999999,0.725,0.7253000000000002,0.7321,0.009487360012142444,0.00642261628933257,0.0072938330115241935,0.0073491496106692575,0.003590264614203252
2537.0,0.5755999999999999,0.6754999999999999,0.725,0.7253000000000002,0.7321,0.009425497334358516,0.00642261628933257,0.0072938330115241935,0.0073491496106692575,0.003590264614203252
2540.0,0.5758999999999999,0.6754999999999999,0.725,0.7253000000000002,0.7321,0.00966902270139022,0.00642261628933257,0.0072938330115241935,0.0073491496106692575,0.003590264614203252
2551.0,0.5761999999999998,0.6754999999999999,0.725,0.7253000000000002,0.7321,0.00998799279134699,0.00642261628933257,0.0072938330115241935,0.0073491496106692575,0.003590264614203252
2572.0,0.5761999999999998,0.6756999999999999,0.725,0.7253000000000002,0.7321,0.00998799279134699,0.006679071791798624,0.0072938330115241935,0.0073491496106692575,0.003590264614203252
2577.0,0.5761999999999998,0.6758,0.725,0.7253000000000002,0.7321,0.00998799279134699,0.00667532770731146,0.0072938330115241935,0.0073491496106692575,0.003590264614203252
2583.0,0.5761999999999998,0.6759000000000001,0.725,0.7253000000000002,0.7321,0.00998799279134699,0.0067000000000000046,0.0072938330115241935,0.0073491496106692575,0.003590264614203252
2585.0,0.5761999999999998,0.6759999999999999,0.725,0.7253000000000002,0.7321,0.00998799279134699,0.0068702256149270535,0.0072938330115241935,0.0073491496106692575,0.003590264614203252
2591.0,0.5761999999999998,0.6763999999999999,0.725,0.7253000000000002,0.7321,0.00998799279134699,0.0076315136113355485,0.0072938330115241935,0.0073491496106692575,0.003590264614203252
2601.0,0.5761999999999998,0.6763999999999999,0.7262,0.7253000000000002,0.7321,0.00998799279134699,0.0076315136113355485,0.007194442299441986,0.0073491496106692575,0.003590264614203252
2602.0,0.5761999999999998,0.6766,0.7262,0.7253000000000002,0.7321,0.00998799279134699,0.007696752561957527,0.007194442299441986,0.0073491496106692575,0.003590264614203252
2640.0,0.5764999999999999,0.6766,0.7262,0.7253000000000002,0.7321,0.010461835403025584,0.007696752561957527,0.007194442299441986,0.0073491496106692575,0.003590264614203252
2646.0,0.5769999999999998,0.6766,0.7262,0.7253000000000002,0.7321,0.010686440005914007,0.007696752561957527,0.007194442299441986,0.0073491496106692575,0.003590264614203252
2657.0,0.5772999999999999,0.6766,0.7262,0.7253000000000002,0.7321,0.010611785900591824,0.007696752561957527,0.007194442299441986,0.0073491496106692575,0.003590264614203252
2661.0,0.5775999999999999,0.6773999999999999,0.7262,0.7253000000000002,0.7321,0.010470912090166713,0.008101851640211625,0.007194442299441986,0.0073491496106692575,0.003590264614203252
2664.0,0.5775999999999999,0.6781,0.7262,0.7253000000000002,0.7321,0.010470912090166713,0.008572630868059091,0.007194442299441986,0.0073491496106692575,0.003590264614203252
2677.0,0.5775999999999999,0.6781,0.7263,0.7253000000000002,0.7321,0.010470912090166713,0.008572630868059091,0.0073355299740373294,0.0073491496106692575,0.003590264614203252
2701.0,0.5775999999999999,0.6781,0.7264,0.7253000000000002,0.7321,0.010470912090166713,0.008572630868059091,0.0072277243998370684,0.0073491496106692575,0.003590264614203252
2702.0,0.5775999999999999,0.6782,0.7264,0.7253000000000002,0.7321,0.010470912090166713,0.008599999999999976,0.0072277243998370684,0.0073491496106692575,0.003590264614203252
2704.0,0.5775999999999999,0.6782,0.7264,0.7254,0.7321,0.010470912090166713,0.008599999999999976,0.0072277243998370684,0.007552483035399689,0.003590264614203252
2733.0,0.5781,0.6782,0.7264,0.7254,0.7321,0.010876120631916484,0.008599999999999976,0.0072277243998370684,0.007552483035399689,0.003590264614203252
2736.0,0.5784,0.6782,0.7264,0.7254,0.7321,0.011182128598795462,0.008599999999999976,0.0072277243998370684,0.007552483035399689,0.003590264614203252
2741.0,0.5788999999999999,0.6782,0.7264,0.7254,0.7321,0.011953660527219242,0.008599999999999976,0.0072277243998370684,0.007552483035399689,0.003590264614203252
2751.0,0.579,0.6782,0.7264,0.7254,0.7321,0.011999999999999976,0.008599999999999976,0.0072277243998370684,0.007552483035399689,0.003590264614203252
2752.0,0.5791,0.6782,0.7264,0.7254,0.7321,0.011844407963254195,0.008599999999999976,0.0072277243998370684,0.007552483035399689,0.003590264614203252
2754.0,0.5791999999999999,0.6782,0.7264,0.7254,0.7321,0.011822013364905294,0.008599999999999976,0.0072277243998370684,0.007552483035399689,0.003590264614203252
2755.0,0.5793,0.6782,0.7264,0.7254,0.7321,0.011662332528272354,0.008599999999999976,0.0072277243998370684,0.007552483035399689,0.003590264614203252
2756.0,0.5793,0.6784000000000001,0.7264,0.7254,0.7321,0.011662332528272354,0.008260750571225326,0.0072277243998370684,0.007552483035399689,0.003590264614203252
2758.0,0.58,0.6784000000000001,0.7264,0.7254,0.7321,0.012181953866272823,0.008260750571225326,0.0072277243998370684,0.007552483035399689,0.003590264614203252
2763.0,0.5803,0.6784000000000001,0.7264,0.7254,0.7321,0.012141251994749115,0.008260750571225326,0.0072277243998370684,0.007552483035399689,0.003590264614203252
2769.0,0.5804,0.6784000000000001,0.7264,0.7254,0.7321,0.012092973166264757,0.008260750571225326,0.0072277243998370684,0.007552483035399689,0.003590264614203252
2786.0,0.5804,0.6784000000000001,0.7266,0.7254,0.7321,0.012092973166264757,0.008260750571225326,0.007485986908885167,0.007552483035399689,0.003590264614203252
2840.0,0.5807,0.6784000000000001,0.7266,0.7254,0.7321,0.012091732712891044,0.008260750571225326,0.007485986908885167,0.007552483035399689,0.003590264614203252
2844.0,0.5809,0.6784000000000001,0.7266,0.7254,0.7321,0.011776671855834305,0.008260750571225326,0.007485986908885167,0.007552483035399689,0.003590264614203252
